formal_label,run_name,run_id,step,training_global_step,actor_entropy,actor_kl_loss,actor_ppo_kl,actor_pg_loss,train_response_length_mean,val_reward_mean,val_reward_pass1,val_reward_pass8,val_reward_best8_mean,val_aux_response_length_mean,val_token_entropy_mean,val_low_confidence_ratio,val_token_response_length_mean,val_top1_prob_mean,val_eos_prob_mean,val_topk_mass_mean,val_analyzed_samples,val_analyzed_sample_fraction
Instruct baseline (n=8),instruct_c_n8_baseline_rerun180_20260404_113902,z0ub6abmgswdgbah08442,36,36.0,0.060176957398653,2.2398252454536305e-05,-3.607509323333424e-05,1.0748214663180988e-05,519.98828125,0.6895,0.6895,0.85,0.8216379999999999,466.46875,0.1974065397559913,0.0285723856099685,466.46875,0.9538051323856506,0.0021388632993876,0.9890432551372408,64.0,0.016
Instruct baseline (n=8),instruct_c_n8_baseline_rerun180_20260404_113902,z0ub6abmgswdgbah08442,37,37.0,0.0572712011635303,2.132656089059992e-05,7.047496300760514e-06,1.1221044587728102e-05,523.46875,,,,,,,,,,,,,
Instruct baseline (n=8),instruct_c_n8_baseline_rerun180_20260404_113902,z0ub6abmgswdgbah08442,38,38.0,0.0672237947583198,2.304429633781524e-05,-5.959252429299511e-07,6.309442142082844e-06,523.37109375,,,,,,,,,,,,,
Instruct baseline (n=8),instruct_c_n8_baseline_rerun180_20260404_113902,z0ub6abmgswdgbah08442,39,39.0,0.0587750002741813,2.1345440618603103e-05,1.5227591517896766e-05,1.522105867479695e-05,520.939453125,,,,,,,,,,,,,
Instruct baseline (n=8),instruct_c_n8_baseline_rerun180_20260404_113902,z0ub6abmgswdgbah08442,40,40.0,0.0608209073543548,2.249476403726192e-05,-1.885390924805108e-05,9.092293112189507e-06,522.09375,,,,,,,,,,,,,
Instruct baseline (n=8),instruct_c_n8_baseline_rerun180_20260404_113902,z0ub6abmgswdgbah08442,41,41.0,0.0622890405356884,2.4976275984300852e-05,-2.300507144314956e-05,1.1956811249547172e-05,522.04296875,,,,,,,,,,,,,
Instruct baseline (n=8),instruct_c_n8_baseline_rerun180_20260404_113902,z0ub6abmgswdgbah08442,42,42.0,0.057812463492155,2.351707296099903e-05,5.806173740907639e-06,0.0,522.126953125,0.68175,0.68175,0.85,0.8210639999999999,479.5625,0.1163415694413868,0.0175615795647074,479.5625,0.9636933162534592,0.0020791517135358,0.9965295929587464,64.0,0.016
Instruct baseline (n=8),instruct_c_n8_baseline_rerun180_20260404_113902,z0ub6abmgswdgbah08442,43,43.0,0.0818553492426872,2.2965726945045617e-05,-2.551659467497913e-05,1.40893762363703e-05,521.8515625,,,,,,,,,,,,,
Instruct baseline (n=8),instruct_c_n8_baseline_rerun180_20260404_113902,z0ub6abmgswdgbah08442,44,44.0,0.0573048330843448,2.325501084143866e-05,2.606277153116565e-05,4.595582140609622e-06,520.697265625,,,,,,,,,,,,,
Instruct baseline (n=8),instruct_c_n8_baseline_rerun180_20260404_113902,z0ub6abmgswdgbah08442,45,45.0,0.0573853924870491,2.4137310852268e-05,7.246240173897078e-06,-1.42781573231332e-07,521.392578125,,,,,,,,,,,,,
Instruct baseline (n=8),instruct_c_n8_baseline_rerun180_20260404_113902,z0ub6abmgswdgbah08442,46,46.0,0.0571480169892311,2.4611471019397868e-05,6.044692202777924e-06,1.5100058590178378e-06,521.408203125,,,,,,,,,,,,,
Instruct baseline (n=8),instruct_c_n8_baseline_rerun180_20260404_113902,z0ub6abmgswdgbah08442,47,47.0,0.0618761107325553,2.382944204271098e-05,8.232445825484547e-06,-3.4825588954845443e-06,521.171875,,,,,,,,,,,,,
Instruct baseline (n=8),instruct_c_n8_baseline_rerun180_20260404_113902,z0ub6abmgswdgbah08442,48,48.0,0.0576722472906112,2.4120162805729702e-05,2.821457384741266e-05,0.0,520.78125,0.68775,0.68775,0.852,0.8209679999999999,449.03125,0.1320559967368088,0.0207390910988934,449.03125,0.9625168552859292,0.0022060783743667,0.9943909189448707,64.0,0.016
Instruct baseline (n=8),instruct_c_n8_baseline_rerun180_20260404_113902,z0ub6abmgswdgbah08442,49,49.0,0.0565187558531761,2.395656555265191e-05,-4.600182519354235e-07,0.0,522.44140625,,,,,,,,,,,,,
Instruct baseline (n=8),instruct_c_n8_baseline_rerun180_20260404_113902,z0ub6abmgswdgbah08442,50,50.0,0.0578622706234455,2.422417694702972e-05,-2.2145717418098343e-05,-4.600424290401861e-07,519.3828125,,,,,,,,,,,,,
Instruct baseline (n=8),instruct_c_n8_baseline_rerun180_20260404_113902,z0ub6abmgswdgbah08442,51,51.0,0.0573363974690437,2.554663197074092e-05,1.5824309259723085e-05,1.111984602175653e-07,522.08203125,,,,,,,,,,,,,
Instruct baseline (n=8),instruct_c_n8_baseline_rerun180_20260404_113902,z0ub6abmgswdgbah08442,52,52.0,0.0596600361168384,2.381892533165341e-05,4.927244245500617e-06,4.281958354113158e-06,522.05859375,,,,,,,,,,,,,
Instruct baseline (n=8),instruct_c_n8_baseline_rerun180_20260404_113902,z0ub6abmgswdgbah08442,53,53.0,0.0569047853350639,2.539262872147674e-05,-2.888303695414152e-05,-1.5907953638816252e-06,521.494140625,,,,,,,,,,,,,
Instruct baseline (n=8),instruct_c_n8_baseline_rerun180_20260404_113902,z0ub6abmgswdgbah08442,54,54.0,0.0602422170341014,2.5302596455389903e-05,-3.516421172022888e-06,1.2439531928976066e-05,522.828125,0.6915,0.6915,0.862,0.836866,473.40625,0.1825378335374473,0.0244240543930292,473.40625,0.9581842444518884,0.0021469708133966,0.9898669130613768,64.0,0.016
Instruct baseline (n=8),instruct_c_n8_baseline_rerun180_20260404_113902,z0ub6abmgswdgbah08442,55,55.0,0.0578717850148677,2.5631664438918733e-05,-1.7910373682816783e-05,2.2506392269860957e-06,521.283203125,,,,,,,,,,,,,
Instruct baseline (n=8),instruct_c_n8_baseline_rerun180_20260404_113902,z0ub6abmgswdgbah08442,56,56.0,0.0618095360696315,2.4646470734523973e-05,-7.324795616270308e-06,8.410193004237954e-06,521.09765625,,,,,,,,,,,,,
Instruct baseline (n=8),instruct_c_n8_baseline_rerun180_20260404_113902,z0ub6abmgswdgbah08442,57,57.0,0.06022909283638,2.459835264545518e-05,-1.001940602296525e-05,7.930792889965232e-06,520.3125,,,,,,,,,,,,,
Instruct baseline (n=8),instruct_c_n8_baseline_rerun180_20260404_113902,z0ub6abmgswdgbah08442,58,58.0,0.0579308271408081,2.5384598895783483e-05,1.2287181154757576e-05,0.0,517.634765625,,,,,,,,,,,,,
Instruct baseline (n=8),instruct_c_n8_baseline_rerun180_20260404_113902,z0ub6abmgswdgbah08442,59,59.0,0.0577430576086044,2.3842683132713205e-05,-1.5016283823943157e-05,2.6091716790688224e-05,521.62890625,,,,,,,,,,,,,
Instruct baseline (n=8),instruct_c_n8_baseline_rerun180_20260404_113902,z0ub6abmgswdgbah08442,60,60.0,0.0609671398997306,2.518587215760704e-05,-4.228961173247114e-05,0.0,522.091796875,0.688,0.688,0.86,0.833546,474.375,0.1674706386797355,0.0235836627140974,474.375,0.9588132091818748,0.0020864539000552,0.9915169119049596,64.0,0.016
Instruct baseline (n=8),instruct_c_n8_baseline_rerun180_20260404_113902,z0ub6abmgswdgbah08442,61,61.0,0.0578573085367679,2.506192911155836e-05,-2.4832831933885305e-05,2.466331352479756e-06,520.09375,,,,,,,,,,,,,
Instruct baseline (n=8),instruct_c_n8_baseline_rerun180_20260404_113902,z0ub6abmgswdgbah08442,62,62.0,0.0590473040938377,2.500716055564567e-05,-5.082970431391498e-06,0.0,520.9765625,,,,,,,,,,,,,
Instruct baseline (n=8),instruct_c_n8_baseline_rerun180_20260404_113902,z0ub6abmgswdgbah08442,63,63.0,0.0606799982488155,2.4274214020181265e-05,4.394108386751583e-05,1.1854746844619513e-05,519.912109375,,,,,,,,,,,,,
Instruct baseline (n=8),instruct_c_n8_baseline_rerun180_20260404_113902,z0ub6abmgswdgbah08442,64,64.0,0.0557736083865165,2.3189841655835156e-05,7.063904538195942e-06,0.0,516.912109375,,,,,,,,,,,,,
Instruct baseline (n=8),instruct_c_n8_baseline_rerun180_20260404_113902,z0ub6abmgswdgbah08442,65,65.0,0.0574978180229663,2.3992570557851423e-05,-1.6864121463955328e-05,4.481025825953111e-06,518.416015625,,,,,,,,,,,,,
Instruct baseline (n=8),instruct_c_n8_baseline_rerun180_20260404_113902,z0ub6abmgswdgbah08442,66,66.0,0.056662879884243,2.3877799563365443e-05,-3.911314649834852e-05,0.0,519.376953125,0.68775,0.68775,0.846,0.8220839999999999,478.125,0.1501449098774031,0.0220915032679738,478.125,0.9611138701594732,0.002048708707082,0.9931787089428872,64.0,0.016
Instruct baseline (n=8),instruct_c_n8_baseline_rerun180_20260404_113902,z0ub6abmgswdgbah08442,67,67.0,0.059678815305233,2.3299737065940462e-05,-2.9734069332376656e-05,0.0,517.99609375,,,,,,,,,,,,,
Instruct baseline (n=8),instruct_c_n8_baseline_rerun180_20260404_113902,z0ub6abmgswdgbah08442,68,68.0,0.0593108646571636,2.540997834898917e-05,-8.832266020997181e-06,6.974441930651665e-07,517.884765625,,,,,,,,,,,,,
Instruct baseline (n=8),instruct_c_n8_baseline_rerun180_20260404_113902,z0ub6abmgswdgbah08442,69,69.0,0.0568857938051223,2.500304055530478e-05,-4.61218650471551e-06,-1.4184479368850589e-06,518.51171875,,,,,,,,,,,,,
Instruct baseline (n=8),instruct_c_n8_baseline_rerun180_20260404_113902,z0ub6abmgswdgbah08442,70,70.0,0.0563796572387218,2.6212578465134584e-05,-7.945047573620911e-06,-2.788170604617335e-06,519.384765625,,,,,,,,,,,,,
Instruct baseline (n=8),instruct_c_n8_baseline_rerun180_20260404_113902,z0ub6abmgswdgbah08442,71,71.0,0.0573223307728767,2.4127052750344543e-05,-8.041157597782345e-06,0.0,518.744140625,,,,,,,,,,,,,
Instruct baseline (n=8),instruct_c_n8_baseline_rerun180_20260404_113902,z0ub6abmgswdgbah08442,72,72.0,0.0574702285230159,2.4189108906114143e-05,-1.713879000853069e-05,6.995877811277751e-06,520.21484375,0.68575,0.68575,0.856,0.826226,484.796875,0.1481349551758772,0.0219163953975569,484.796875,0.961885250943703,0.0020760614231037,0.9934145939447334,64.0,0.016
Instruct baseline (n=8),instruct_c_n8_baseline_rerun180_20260404_113902,z0ub6abmgswdgbah08442,73,73.0,0.0571795590221881,2.5363492248686725e-05,-2.920253793226024e-06,0.0,517.2734375,,,,,,,,,,,,,
Instruct baseline (n=8),instruct_c_n8_baseline_rerun180_20260404_113902,z0ub6abmgswdgbah08442,74,74.0,0.0577050298452377,2.7051281794143733e-05,4.199584078135032e-05,0.0,519.220703125,,,,,,,,,,,,,
Instruct baseline (n=8),instruct_c_n8_baseline_rerun180_20260404_113902,z0ub6abmgswdgbah08442,75,75.0,0.0576593689620494,2.251878984438349e-05,1.919941810024639e-05,0.0,519.68359375,,,,,,,,,,,,,
Instruct baseline (n=8),instruct_c_n8_baseline_rerun180_20260404_113902,z0ub6abmgswdgbah08442,76,76.0,0.0567195825278759,2.412404382923228e-05,4.268629457371276e-05,-7.056922186166048e-06,519.435546875,,,,,,,,,,,,,
Instruct baseline (n=8),instruct_c_n8_baseline_rerun180_20260404_113902,z0ub6abmgswdgbah08442,77,77.0,0.0573271326720714,2.3965527217839625e-05,7.147992937994729e-06,0.0,518.67578125,,,,,,,,,,,,,
