step,training/global_step,training/global_step_timestamp,actor/entropy,actor/entropy_timestamp,actor/kl_loss,actor/kl_loss_timestamp,actor/ppo_kl,actor/ppo_kl_timestamp,actor/pg_loss,actor/pg_loss_timestamp,response_length/mean,response_length/mean_timestamp,val-core/math500/reward/mean@8,val-core/math500/reward/mean@8_timestamp,val-core/math500/reward/pass@1,val-core/math500/reward/pass@1_timestamp,val-core/math500/reward/pass@8,val-core/math500/reward/pass@8_timestamp,val-core/math500/reward/best@8/mean,val-core/math500/reward/best@8/mean_timestamp,val-aux/math500/response_length/mean@8,val-aux/math500/response_length/mean@8_timestamp,val-token/math500/summary/token_entropy_mean,val-token/math500/summary/token_entropy_mean_timestamp,val-token/math500/summary/low_confidence_token_ratio,val-token/math500/summary/low_confidence_token_ratio_timestamp,val-token/math500/summary/response_length_mean,val-token/math500/summary/response_length_mean_timestamp,val-token/math500/summary/top1_prob_mean,val-token/math500/summary/top1_prob_mean_timestamp,val-token/math500/summary/eos_prob_mean,val-token/math500/summary/eos_prob_mean_timestamp,val-token/math500/summary/topk_mass_mean,val-token/math500/summary/topk_mass_mean_timestamp,val-token/math500/summary/analyzed_samples,val-token/math500/summary/analyzed_samples_timestamp,val-token/math500/summary/analyzed_sample_fraction,val-token/math500/summary/analyzed_sample_fraction_timestamp
12,12.0,1775027131000.0,0.3082064986228943,1775027131000.0,3.253601073005541e-05,1775027131000.0,-3.626783827059832e-05,1775027131000.0,0.0002601375917095,1775027131000.0,724.904296875,1775027131000.0,0.43,1775027131000.0,0.43,1775027131000.0,0.76,1775027131000.0,0.717268,1775027131000.0,743.46875,1775027131000.0,0.6238737164046373,1775027131000.0,0.1089697784876634,1775027131000.0,743.46875,1775027131000.0,0.857784135831389,1775027131000.0,0.0011431021834961,1775027131000.0,0.9498382512400008,1775027131000.0,64.0,1775027131000.0,0.016,1775027131000.0
13,13.0,1775027278000.0,0.2862798571586609,1775027278000.0,2.8352583578694635e-05,1775027278000.0,3.082199372728134e-05,1775027278000.0,0.0003370367420529,1775027278000.0,743.14453125,1775027278000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14,14.0,1775027420000.0,0.2785075604915619,1775027420000.0,3.435777152382968e-05,1775027420000.0,4.802776069567916e-06,1775027420000.0,0.0001158790435198,1775027420000.0,672.8359375,1775027420000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.0,1775027562000.0,0.2337559014558792,1775027562000.0,3.390635568578659e-05,1775027562000.0,2.303323893038112e-05,1775027562000.0,0.0001986948255101,1775027562000.0,674.1875,1775027562000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16,16.0,1775027702000.0,0.2427216917276382,1775027702000.0,3.8349192111653e-05,1775027702000.0,-2.3488648231762e-05,1775027702000.0,0.0002310554722519,1775027702000.0,650.8671875,1775027702000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17,17.0,1775027846000.0,0.2473438084125518,1775027846000.0,4.0822145239260976e-05,1775027846000.0,-9.00795616964878e-06,1775027846000.0,0.0001962213101478,1775027846000.0,683.90234375,1775027846000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
18,18.0,1775028361000.0,0.2039351612329483,1775028361000.0,4.150343355391328e-05,1775028361000.0,-1.0681030972570229e-05,1775028361000.0,0.0002255008492682,1775028361000.0,645.99609375,1775028361000.0,0.46575,1775028361000.0,0.46575,1775028361000.0,0.778,1775028361000.0,0.738384,1775028361000.0,644.78125,1775028361000.0,0.2960320100269863,1775028361000.0,0.0569233751756894,1775028361000.0,644.78125,1775028361000.0,0.9070936330895956,1775028361000.0,0.0014950427516809,1775028361000.0,0.9861836420699918,1775028361000.0,64.0,1775028361000.0,0.016,1775028361000.0
19,19.0,1775028504000.0,0.2152645587921142,1775028504000.0,4.437574266447086e-05,1775028504000.0,2.3427294063793624e-05,1775028504000.0,0.0003174949359845,1775028504000.0,667.650390625,1775028504000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
20,20.0,1775028644000.0,0.2076829224824905,1775028644000.0,4.4245641088735965e-05,1775028644000.0,-3.269537070060835e-05,1775028644000.0,0.000375676873193,1775028644000.0,667.83203125,1775028644000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
21,21.0,1775028785000.0,0.2214575111865997,1775028785000.0,4.999711320863298e-05,1775028785000.0,3.03032480601928e-05,1775028785000.0,0.0004862580706515,1775028785000.0,668.5390625,1775028785000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
22,22.0,1775028925000.0,0.1818163692951202,1775028925000.0,4.9634449077018417e-05,1775028925000.0,-3.4447255616854022e-06,1775028925000.0,0.0005436076040155,1775028925000.0,658.693359375,1775028925000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23,23.0,1775029064000.0,0.185282826423645,1775029064000.0,5.669450509770968e-05,1775029064000.0,1.768584115069416e-05,1775029064000.0,0.0002636631219274,1775029064000.0,623.05859375,1775029064000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
24,24.0,1775029568000.0,0.167300283908844,1775029568000.0,5.9914503992786194e-05,1775029568000.0,2.762891988794536e-05,1775029568000.0,0.0003232448683831,1775029568000.0,627.818359375,1775029568000.0,0.4995,1775029568000.0,0.4995,1775029568000.0,0.814,1775029568000.0,0.769834,1775029568000.0,738.265625,1775029568000.0,0.2464454726932258,1775029568000.0,0.0458210755783191,1775029568000.0,738.265625,1775029568000.0,0.9186989816676427,1775029568000.0,0.0011899589635891,1775029568000.0,0.9904327486231934,1775029568000.0,64.0,1775029568000.0,0.016,1775029568000.0
25,25.0,1775029706000.0,0.1697885990142822,1775029706000.0,5.8842293384486766e-05,1775029706000.0,-3.4399669351148354e-05,1775029706000.0,0.0002504021439335,1775029706000.0,613.578125,1775029706000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
26,26.0,1775029841000.0,0.1524195969104766,1775029841000.0,5.926507621367705e-05,1775029841000.0,6.953996563296982e-05,1775029841000.0,0.0001381753284022,1775029841000.0,593.306640625,1775029841000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
27,27.0,1775029977000.0,0.1516104489564895,1775029977000.0,6.226827814970193e-05,1775029977000.0,4.712782083027278e-05,1775029977000.0,0.0002006865099133,1775029977000.0,587.697265625,1775029977000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
28,28.0,1775030113000.0,0.1480681598186493,1775030113000.0,6.537629742808804e-05,1775030113000.0,4.837803333046509e-05,1775030113000.0,0.0003223659788318,1775030113000.0,590.375,1775030113000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
29,29.0,1775030249000.0,0.1501433849334716,1775030249000.0,6.746107057864492e-05,1775030249000.0,-1.4399561791833548e-06,1775030249000.0,0.0001556657584842,1775030249000.0,587.806640625,1775030249000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
30,30.0,1775030745000.0,0.2003516107797622,1775030745000.0,6.963899207335089e-05,1775030745000.0,3.3559347158984565e-06,1775030745000.0,0.0003538788823789,1775030745000.0,600.953125,1775030745000.0,0.52,1775030745000.0,0.52,1775030745000.0,0.822,1775030745000.0,0.781636,1775030745000.0,588.578125,1775030745000.0,0.2563005970086995,1775030745000.0,0.0501473360057341,1775030745000.0,588.578125,1775030745000.0,0.917759100743794,1775030745000.0,0.0016452185444908,1775030745000.0,0.9888720189975356,1775030745000.0,64.0,1775030745000.0,0.016,1775030745000.0
31,31.0,1775030882000.0,0.1524740904569626,1775030882000.0,7.306463285772224e-05,1775030882000.0,-3.451049214630783e-05,1775030882000.0,0.0003182848151936,1775030882000.0,587.740234375,1775030882000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
32,32.0,1775031018000.0,0.1425280272960662,1775031018000.0,7.956330664882216e-05,1775031018000.0,-5.820378904175527e-06,1775031018000.0,0.0002681595033209,1775031018000.0,579.353515625,1775031018000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
33,33.0,1775031155000.0,0.1510598808526992,1775031155000.0,8.086300168486105e-05,1775031155000.0,2.888985679616596e-05,1775031155000.0,0.0003027520999694,1775031155000.0,591.263671875,1775031155000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
34,34.0,1775031290000.0,0.1402254998683929,1775031290000.0,7.983493235741435e-05,1775031290000.0,-2.073705553429228e-05,1775031290000.0,0.0002191911453337,1775031290000.0,579.130859375,1775031290000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
35,35.0,1775031427000.0,0.1387497037649154,1775031427000.0,8.498402928580617e-05,1775031427000.0,2.239504365264544e-05,1775031427000.0,0.0001996243099711,1775031427000.0,579.49609375,1775031427000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
36,36.0,1775031927000.0,0.1347865462303161,1775031927000.0,8.596098504654037e-05,1775031927000.0,-2.8102396321116885e-07,1775031927000.0,0.0002124837938026,1775031927000.0,575.65625,1775031927000.0,0.52425,1775031927000.0,0.52425,1775031927000.0,0.81,1775031927000.0,0.7693540000000001,1775031927000.0,675.40625,1775031927000.0,0.2089742891208128,1775031927000.0,0.0386110211446814,1775031927000.0,675.40625,1775031927000.0,0.9294913423467872,1775031927000.0,0.0013419199486452,1775031927000.0,0.9931441370475542,1775031927000.0,64.0,1775031927000.0,0.016,1775031927000.0
37,37.0,1775032064000.0,0.133776843547821,1775032064000.0,8.70725144253015e-05,1775032064000.0,1.971781860987676e-05,1775032064000.0,0.0002328166083316,1775032064000.0,572.451171875,1775032064000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
38,38.0,1775032201000.0,0.1425729990005493,1775032201000.0,8.408211678556654e-05,1775032201000.0,-1.8781989077787387e-05,1775032201000.0,0.0003241816780246,1775032201000.0,588.04296875,1775032201000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
39,39.0,1775032338000.0,0.1356109380722046,1775032337000.0,9.33084596539402e-05,1775032337000.0,1.834858278737528e-05,1775032337000.0,0.0003036665866602,1775032337000.0,582.3125,1775032338000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
40,40.0,1775032473000.0,0.1419957429170608,1775032473000.0,8.588870194614628e-05,1775032473000.0,3.033955516595909e-05,1775032473000.0,0.0002004912703341,1775032473000.0,564.1796875,1775032473000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
41,41.0,1775032609000.0,0.1309947520494461,1775032609000.0,8.899912117499298e-05,1775032609000.0,-3.5672504480555034e-05,1775032609000.0,0.0002693675342015,1775032609000.0,575.28125,1775032609000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
42,42.0,1775033110000.0,0.1346390694379806,1775033110000.0,9.485515897011965e-05,1775033110000.0,-3.335783093499911e-05,1775033110000.0,0.0001792922817003,1775033110000.0,575.1171875,1775033110000.0,0.53175,1775033110000.0,0.53175,1775033110000.0,0.806,1775033110000.0,0.766612,1775033110000.0,651.75,1775033110000.0,0.1932331977057008,1775033110000.0,0.037710970464135,1775033110000.0,651.75,1775033110000.0,0.9338590035184298,1775033110000.0,0.0014801178998879,1775033110000.0,0.9939394326424024,1775033110000.0,64.0,1775033110000.0,0.016,1775033110000.0
43,43.0,1775033248000.0,0.1305647641420364,1775033248000.0,9.257582281207988e-05,1775033248000.0,-1.854495545572377e-05,1775033248000.0,0.0002078669972433,1775033248000.0,570.154296875,1775033248000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
44,44.0,1775033387000.0,0.1284130960702896,1775033387000.0,9.353492128383324e-05,1775033387000.0,2.9840802159952773e-05,1775033387000.0,0.0002074444209938,1775033387000.0,571.04296875,1775033387000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
45,45.0,1775033525000.0,0.1367716193199157,1775033525000.0,9.688658251150172e-05,1775033525000.0,-1.881292200200945e-05,1775033525000.0,0.0003069651620535,1775033525000.0,582.00390625,1775033525000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
46,46.0,1775033662000.0,0.1336818635463714,1775033662000.0,0.0001004675392834,1775033662000.0,4.528328478854704e-05,1775033662000.0,0.0003041963973373,1775033662000.0,571.544921875,1775033662000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
47,47.0,1775033798000.0,0.1257020682096481,1775033798000.0,9.973636727522715e-05,1775033798000.0,1.396637138384449e-06,1775033798000.0,0.0002300000660397,1775033798000.0,560.017578125,1775033798000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
48,48.0,1775034310000.0,0.1278594732284546,1775034310000.0,0.0001013245445662,1775034310000.0,9.834223567484202e-06,1775034310000.0,0.000174621068254,1775034310000.0,555.39453125,1775034310000.0,0.5385,1775034310000.0,0.5385,1775034310000.0,0.798,1775034310000.0,0.7635239999999999,1775034310000.0,676.703125,1775034310000.0,0.2059295874675377,1775034310000.0,0.0395991595280426,1775034310000.0,676.703125,1775034310000.0,0.9306379257153176,1775034310000.0,0.0013583188115227,1775034310000.0,0.9929432562766164,1775034310000.0,64.0,1775034310000.0,0.016,1775034310000.0
49,49.0,1775034449000.0,0.1355453580617904,1775034449000.0,0.0001007790271074,1775034449000.0,1.757578242589375e-05,1775034449000.0,0.000269889737865,1775034449000.0,572.39453125,1775034449000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
50,50.0,1775034585000.0,0.130728930234909,1775034585000.0,0.000103004044675,1775034585000.0,-3.2035061439117385e-05,1775034585000.0,0.0003613057951952,1775034585000.0,572.0625,1775034585000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
51,51.0,1775034723000.0,0.1250381767749786,1775034723000.0,0.0001061181177703,1775034723000.0,5.886733721460757e-05,1775034723000.0,0.0002493445917934,1775034723000.0,565.73046875,1775034723000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
52,52.0,1775034862000.0,0.1442138105630874,1775034862000.0,0.000106314086949,1775034862000.0,-1.001997984673153e-05,1775034862000.0,0.0003784610580623,1775034862000.0,582.431640625,1775034862000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
53,53.0,1775034997000.0,0.1256172806024551,1775034997000.0,0.0001109273261334,1775034997000.0,2.1618811418822048e-05,1775034997000.0,0.0002637543248056,1775034997000.0,558.603515625,1775034997000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
54,54.0,1775035504000.0,0.1287775337696075,1775035504000.0,0.0001090356066555,1775035504000.0,2.0045575062077603e-05,1775035504000.0,0.0002147796903955,1775035504000.0,560.931640625,1775035504000.0,0.53825,1775035504000.0,0.53825,1775035504000.0,0.818,1775035504000.0,0.7803859999999999,1775035504000.0,603.390625,1775035504000.0,0.2015971676135269,1775035504000.0,0.0368749514462542,1775035504000.0,603.390625,1775035504000.0,0.9295992355490904,1775035504000.0,0.0015892146385126,1775035504000.0,0.994634252377768,1775035504000.0,64.0,1775035504000.0,0.016,1775035504000.0
55,55.0,1775035644000.0,0.1293215602636337,1775035644000.0,0.0001108461914185,1775035644000.0,2.024746542517164e-05,1775035644000.0,0.0002407639840384,1775035644000.0,550.71875,1775035644000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
56,56.0,1775035778000.0,0.1250806599855423,1775035778000.0,0.0001145769678743,1775035778000.0,-2.638724511200285e-06,1775035778000.0,0.0002299688176208,1775035778000.0,548.087890625,1775035778000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
57,57.0,1775035915000.0,0.1338633596897125,1775035915000.0,0.0001099644143636,1775035915000.0,-8.30558412179272e-06,1775035915000.0,0.0003848313199341,1775035915000.0,577.20703125,1775035915000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
58,58.0,1775036050000.0,0.1223786696791648,1775036050000.0,0.0001139283478721,1775036050000.0,2.407994919728651e-05,1775036050000.0,0.0002933112573373,1775036050000.0,556.04296875,1775036050000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
59,59.0,1775036186000.0,0.1243346109986305,1775036186000.0,0.0001166003803945,1775036186000.0,1.2105911683768513e-05,1775036186000.0,0.0002156174996343,1775036186000.0,549.359375,1775036186000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
60,60.0,1775036674000.0,0.1211538612842559,1775036674000.0,0.0001194576003484,1775036674000.0,1.650174482747957e-05,1775036674000.0,0.0001931129581862,1775036674000.0,550.0625,1775036674000.0,0.54425,1775036674000.0,0.54425,1775036674000.0,0.808,1775036674000.0,0.768538,1775036674000.0,702.109375,1775036674000.0,0.2497045151712738,1775036674000.0,0.0496272393457216,1775036674000.0,702.109375,1775036674000.0,0.9214223370796664,1775036674000.0,0.0012946809055322,1775036674000.0,0.9875026863754373,1775036674000.0,64.0,1775036674000.0,0.016,1775036674000.0
61,61.0,1775036811000.0,0.1239823624491691,1775036811000.0,0.000113887833109,1775036811000.0,1.5008449305575766e-06,1775036811000.0,0.0001403292199029,1775036811000.0,536.353515625,1775036811000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
62,62.0,1775036946000.0,0.1181300356984138,1775036946000.0,0.0001192775865348,1775036946000.0,2.9472740842528825e-05,1775036946000.0,9.613672682462492e-05,1775036946000.0,526.60546875,1775036946000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
63,63.0,1775037082000.0,0.1141141280531883,1775037082000.0,0.0001148163759978,1775037082000.0,-3.7463960328811e-05,1775037082000.0,9.966734705812996e-05,1775037082000.0,527.65625,1775037082000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
64,64.0,1775037217000.0,0.1162914112210273,1775037217000.0,0.00012112124692,1775037217000.0,7.574464754966925e-06,1775037217000.0,0.0001181479319711,1775037217000.0,535.2890625,1775037217000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
65,65.0,1775037353000.0,0.1156683638691902,1775037353000.0,0.0001165594085108,1775037353000.0,-4.042465693476771e-05,1775037353000.0,0.0002165135069844,1775037353000.0,550.91796875,1775037353000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
66,66.0,1775037846000.0,0.1242588236927986,1775037846000.0,0.0001222000367278,1775037846000.0,8.117954745534561e-06,1775037846000.0,0.0003357886171215,1775037846000.0,556.494140625,1775037846000.0,0.54475,1775037846000.0,0.54475,1775037846000.0,0.798,1775037846000.0,0.76254,1775037846000.0,654.734375,1775037846000.0,0.2177259003982633,1775037846000.0,0.0408323986349426,1775037846000.0,654.734375,1775037846000.0,0.9286426046857732,1775037846000.0,0.0014609893060957,1775037846000.0,0.9915791275683152,1775037846000.0,64.0,1775037846000.0,0.016,1775037846000.0
67,67.0,1775037980000.0,0.1128577664494514,1775037980000.0,0.0001181746025764,1775037980000.0,1.952722448717025e-05,1775037980000.0,4.112665010325145e-05,1775037980000.0,519.9921875,1775037980000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
68,68.0,1775038117000.0,0.1177046597003936,1775038117000.0,0.000122871981901,1775038117000.0,5.845227057144075e-05,1775038117000.0,0.0001363095525448,1775038117000.0,526.234375,1775038117000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
69,69.0,1775038250000.0,0.1221786141395568,1775038250000.0,0.0001262409015794,1775038250000.0,7.160202208700284e-06,1775038250000.0,0.0001288254907194,1775038250000.0,527.142578125,1775038250000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
70,70.0,1775038384000.0,0.1186784952878952,1775038384000.0,0.0001246853279184,1775038384000.0,-3.441820060118284e-05,1775038384000.0,0.0002370717911617,1775038384000.0,537.6328125,1775038384000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
71,71.0,1775038520000.0,0.1157891452312469,1775038520000.0,0.0001243550391478,1775038520000.0,5.929529259773858e-05,1775038520000.0,0.000196699744265,1775038520000.0,535.5703125,1775038520000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
72,72.0,1775039008000.0,0.1157024875283241,1775039008000.0,0.0001250419116161,1775039008000.0,-3.772096121323898e-05,1775039008000.0,0.0001140292579293,1775039008000.0,523.61328125,1775039008000.0,0.55325,1775039008000.0,0.55325,1775039008000.0,0.832,1775039008000.0,0.795832,1775039008000.0,634.8125,1775039008000.0,0.2377256715204979,1775039008000.0,0.0449689869055823,1775039008000.0,634.8125,1775039008000.0,0.924263233343682,1775039008000.0,0.001523917813196,1775039008000.0,0.98923584071508,1775039008000.0,64.0,1775039008000.0,0.016,1775039008000.0
73,73.0,1775039144000.0,0.1243664845824241,1775039144000.0,0.0001221905213242,1775039144000.0,1.9033148149993903e-05,1775039144000.0,0.0001483176811234,1775039144000.0,531.26171875,1775039144000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
74,74.0,1775039279000.0,0.1175143122673034,1775039279000.0,0.0001240072914043,1775039279000.0,2.437831924373413e-05,1775039279000.0,0.0001201639370265,1775039279000.0,527.541015625,1775039279000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
75,75.0,1775039413000.0,0.1108773425221443,1775039413000.0,0.000131078819308,1775039413000.0,4.052153025746463e-05,1775039413000.0,0.0001131607223214,1775039413000.0,518.69140625,1775039413000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
76,76.0,1775039546000.0,0.1111143678426742,1775039546000.0,0.0001229772990143,1775039546000.0,4.036733095258427e-05,1775039546000.0,7.466220358764986e-05,1775039546000.0,520.396484375,1775039546000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
77,77.0,1775039679000.0,0.1093501299619674,1775039679000.0,0.0001303411846578,1775039679000.0,-1.3445431841674347e-05,1775039679000.0,5.413379221863579e-05,1775039679000.0,512.873046875,1775039679000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
78,78.0,1775040167000.0,0.1134970411658287,1775040167000.0,0.0001234205960543,1775040167000.0,1.6140610664905353e-05,1775040167000.0,0.0001560209748276,1775040167000.0,527.376953125,1775040167000.0,0.54975,1775040167000.0,0.54975,1775040167000.0,0.798,1775040167000.0,0.768512,1775040167000.0,622.921875,1775040167000.0,0.2322537626971251,1775040167000.0,0.0440464544610831,1775040167000.0,622.921875,1775040167000.0,0.9270422136008846,1775040167000.0,0.0014974944514217,1775040167000.0,0.9894225965711296,1775040167000.0,64.0,1775040167000.0,0.016,1775040167000.0
79,79.0,1775040302000.0,0.1235610246658325,1775040302000.0,0.0001236622709228,1775040302000.0,1.1884955243290918e-05,1775040302000.0,0.0001585341797181,1775040302000.0,529.900390625,1775040302000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
80,80.0,1775040435000.0,0.1135201603174209,1775040435000.0,0.0001242069479303,1775040435000.0,-2.789055423946252e-05,1775040435000.0,0.0001373505710944,1775040435000.0,521.416015625,1775040435000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
81,81.0,1775040569000.0,0.1126443147659301,1775040569000.0,0.000124131026908,1775040569000.0,-8.454241456234968e-06,1775040569000.0,9.010848225443624e-05,1775040569000.0,524.220703125,1775040569000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
82,82.0,1775040702000.0,0.112692728638649,1775040702000.0,0.0001254880008616,1775040702000.0,3.7404072259050736e-05,1775040702000.0,0.0001738560340527,1775040702000.0,524.380859375,1775040702000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
