formal_label,run_name,run_id,step,training_global_step,actor_entropy,actor_kl_loss,actor_ppo_kl,actor_pg_loss,train_response_length_mean,val_reward_mean,val_reward_pass1,val_reward_pass8,val_reward_best8_mean,val_aux_response_length_mean,val_token_entropy_mean,val_low_confidence_ratio,val_token_response_length_mean,val_top1_prob_mean,val_eos_prob_mean,val_topk_mass_mean,val_analyzed_samples,val_analyzed_sample_fraction
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,114,114.0,0.1088889017701149,0.0001360562443863,-2.754301157992245e-05,5.116168267704779e-05,503.359375,0.56175,0.56175,0.818,0.7824780000000001,612.390625,0.2308926364193128,0.0456459061567116,612.390625,0.925599978248916,0.0015383472964166,0.9898470689121782,64.0,0.016
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,115,115.0,0.1531486809253692,0.0001367234105771,2.7324575623044467e-05,0.0002515928426873,531.248046875,,,,,,,,,,,,,
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,116,116.0,0.1219576299190521,0.0001382694267562,1.7240869579993046e-05,7.152813122957014e-05,511.900390625,,,,,,,,,,,,,
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,117,117.0,0.1100208312273025,0.00013657474787,-1.2677053726761756e-06,5.431838781078113e-05,505.9140625,,,,,,,,,,,,,
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,118,118.0,0.1104665920138359,0.0001384558171082,3.273638363943121e-06,7.417029428324895e-05,507.74609375,,,,,,,,,,,,,
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,119,119.0,0.1079870983958244,0.0001406534247934,1.1942196672443116e-05,9.648234845371916e-05,510.326171875,,,,,,,,,,,,,
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,120,120.0,0.1121464520692825,0.0001320847255072,4.2621226657324485e-05,0.0001227118555107,515.595703125,0.55625,0.55625,0.836,0.791698,620.359375,0.1881362487095037,0.035186257965393,620.359375,0.9343275366071352,0.001470308344071,0.9947547832850566,64.0,0.016
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,121,121.0,0.1101776883006096,0.0001366324207907,8.660248840497431e-06,5.5782299568818416e-05,506.220703125,,,,,,,,,,,,,
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,122,122.0,0.1109492108225822,0.0001402156378276,5.61559273536405e-05,5.377974684961373e-05,509.912109375,,,,,,,,,,,,,
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,123,123.0,0.1316707134246826,0.0001380132044914,-2.0487528305412898e-05,0.000177533886017,518.72265625,,,,,,,,,,,,,
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,124,124.0,0.1111515164375305,0.0001473136637173,1.1101290906456382e-05,8.1274876720272e-05,510.029296875,,,,,,,,,,,,,
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,125,125.0,0.1097094416618347,0.0001357320657149,-7.021136895435376e-06,5.191342461330351e-05,507.232421875,,,,,,,,,,,,,
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,126,126.0,0.1100986003875732,0.0001343660733965,-1.8299877914351725e-05,4.9857391786645167e-05,509.15234375,0.5535,0.5535,0.796,0.764046,536.859375,0.1693216387858271,0.0312290811723274,536.859375,0.9401429524753796,0.0018252417811064,0.9958871814618202,64.0,0.016
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,127,127.0,0.1107283905148506,0.0001438832093754,-3.035974671172781e-05,7.662785537831951e-05,508.5234375,,,,,,,,,,,,,
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,128,128.0,0.1105219796299934,0.0001361444708436,-1.4975556297258665e-05,7.383531192317605e-05,510.4921875,,,,,,,,,,,,,
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,129,129.0,0.111468032002449,0.0001353327902791,-2.1348699496659407e-05,8.709034500498092e-05,514.40234375,,,,,,,,,,,,,
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,130,130.0,0.1098532527685165,0.0001393038927517,-6.264686464518832e-05,0.0001079392895917,512.431640625,,,,,,,,,,,,,
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,131,131.0,0.108125127851963,0.000134603153981,2.675828455345197e-05,2.1928980459051672e-05,500.236328125,,,,,,,,,,,,,
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,132,132.0,0.115331582725048,0.00013633194024,-3.205288970242748e-06,0.0001264119564439,519.986328125,0.56175,0.56175,0.82,0.780726,621.546875,0.1902380534560226,0.0349681993011387,621.546875,0.9344328449227882,0.0014513567084582,0.9946203211433354,64.0,0.016
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,133,133.0,0.1079815030097961,0.0001326137596606,3.5658252073744734e-05,7.47221438359702e-05,510.08203125,,,,,,,,,,,,,
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,134,134.0,0.1102239340543747,0.000136376120281,-1.023101283537109e-05,8.262356641353108e-05,515.798828125,,,,,,,,,,,,,
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,135,135.0,0.1062133610248565,0.0001356839366053,-5.94659217503235e-05,2.502112420188496e-05,501.7890625,,,,,,,,,,,,,
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,136,136.0,0.109169028699398,0.000137283809579,1.7214313750457677e-05,6.245751774258679e-05,509.810546875,,,,,,,,,,,,,
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,137,137.0,0.1154078245162964,0.0001394743569562,-1.596450600521715e-06,0.0001107388652599,516.462890625,,,,,,,,,,,,,
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,138,138.0,0.1094063892960548,0.000137835239272,-5.075522465824989e-05,0.0001047027426466,509.4921875,0.5495,0.5495,0.804,0.7685899999999999,590.46875,0.1972609255231225,0.0382905530563641,590.46875,0.9320434380536612,0.0016739556306741,0.9936538962782864,64.0,0.016
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,139,139.0,0.1077877506613731,0.0001372985863241,6.360584144150805e-05,5.357402915251441e-05,503.841796875,,,,,,,,,,,,,
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,140,140.0,0.11684250831604,0.0001292149983953,3.0911044807346855e-05,0.000124881838019,520.880859375,,,,,,,,,,,,,
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,141,141.0,0.1124154850840568,0.0001329060021646,-1.777330345698047e-05,4.598420491674915e-05,513.498046875,,,,,,,,,,,,,
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,142,142.0,0.105414368212223,0.0001332633740958,-3.0447973230707248e-05,2.533552742534084e-05,503.16015625,,,,,,,,,,,,,
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,143,143.0,0.1072140038013458,0.0001357132351955,4.840095127178756e-05,0.0001043870352077,514.890625,,,,,,,,,,,,,
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,144,144.0,0.1064458787441253,0.0001407380244984,-3.093835219503127e-05,2.8489333999459632e-05,501.359375,0.57225,0.57225,0.804,0.776704,629.640625,0.2327814477754443,0.0433531032086755,629.640625,0.9271605450198778,0.0015918989515986,0.9888161368786224,64.0,0.016
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,145,145.0,0.1083744466304779,0.0001413315777938,3.1345304777552485e-05,9.581642916600686e-05,510.283203125,,,,,,,,,,,,,
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,146,146.0,0.1154200732707977,0.0001309981692827,1.746027473048528e-05,0.0001549922926642,521.169921875,,,,,,,,,,,,,
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,147,147.0,0.1094446554780006,0.0001343405708098,2.622415795405786e-06,0.0001623927191758,519.046875,,,,,,,,,,,,,
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,148,148.0,0.1063786447048187,0.0001364641352665,3.179844661138631e-06,7.343040851992555e-05,508.955078125,,,,,,,,,,,,,
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,149,149.0,0.1140555739402771,0.0001349231248042,-1.4748242142204049e-05,7.249014925037045e-05,509.2421875,,,,,,,,,,,,,
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,150,150.0,0.1083591729402542,0.000137106758359,7.09528519005076e-06,6.821212173235836e-05,511.2890625,0.55925,0.55925,0.81,0.7720499999999999,572.328125,0.1692272080989528,0.0326517240437904,572.328125,0.9401465028043544,0.0017026021027842,0.9957901917861948,64.0,0.016
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,151,151.0,0.1099485382437706,0.0001350973751499,-3.585156180685445e-05,8.361764139408479e-05,508.19921875,,,,,,,,,,,,,
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,152,152.0,0.1114038601517677,0.0001368988861116,4.807100197457004e-06,0.0001311435744355,516.19140625,,,,,,,,,,,,,
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,153,153.0,0.1114741489291191,0.0001423238298912,2.8913283998122097e-06,0.0001568621737533,517.341796875,,,,,,,,,,,,,
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,154,154.0,0.1092646643519401,0.0001419369120014,2.536030207644924e-05,8.726447413209826e-05,510.15625,,,,,,,,,,,,,
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,155,155.0,0.1091113835573196,0.0001361560323545,-2.557841888323198e-06,0.0001069773952622,513.83984375,,,,,,,,,,,,,
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,156,156.0,0.1060921028256416,0.0001340040193156,-3.939226883509228e-05,9.597570169717072e-06,502.734375,0.57525,0.57525,0.814,0.7806259999999999,605.453125,0.2214544856867337,0.0440269426307775,605.453125,0.927749042323446,0.001590792995276,0.9907795342141642,64.0,0.016
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,157,157.0,0.1099224686622619,0.000136576057713,-4.987503786146874e-05,6.778643910365645e-05,507.2578125,,,,,,,,,,,,,
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,158,158.0,0.1159116551280021,0.0001329163224284,-1.825739776784019e-05,9.930530632118462e-05,512.701171875,,,,,,,,,,,,,
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,159,159.0,0.1085595712065696,0.0001396463884333,8.07979000927439e-06,5.835647971252911e-05,508.12890625,,,,,,,,,,,,,
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,160,160.0,0.1100329458713531,0.000133563043164,-2.2158854202203315e-05,5.663522279064637e-05,509.0703125,,,,,,,,,,,,,
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,161,161.0,0.1085609719157219,0.0001317047708937,-6.595647684048966e-05,1.297384824283654e-05,501.154296875,,,,,,,,,,,,,
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,162,162.0,0.1117981374263763,0.0001383135604982,-2.294459272444982e-05,0.0001354204050585,516.291015625,0.5715,0.5715,0.812,0.776432,562.5,0.1958481736183166,0.0340555555555555,562.5,0.934675599416097,0.0017358241175922,0.9929420856899686,64.0,0.016
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,163,163.0,0.1070374995470047,0.0001330305412636,-3.872185479969481e-05,4.058894774061628e-05,506.994140625,,,,,,,,,,,,,
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,164,164.0,0.1106224283576011,0.0001317322887075,-3.212882961486224e-05,0.0001023598633764,513.689453125,,,,,,,,,,,,,
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,165,165.0,0.1084907278418541,0.0001367540554753,-1.2645333233862743e-05,4.499471924646059e-05,506.162109375,,,,,,,,,,,,,
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,166,166.0,0.1068784892559051,0.0001357578551335,1.4319696477249622e-05,2.2521666323882528e-05,501.9296875,,,,,,,,,,,,,
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,167,167.0,0.1077403649687767,0.0001355375965772,4.1111057793585815e-06,2.549182863731403e-05,505.09765625,,,,,,,,,,,,,
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,168,168.0,0.113872542977333,0.0001402859960819,-8.472557556427063e-06,7.478578208974795e-05,511.744140625,0.57475,0.57475,0.814,0.7783300000000001,590.796875,0.1903472641712362,0.0352807384094575,590.796875,0.9347938553134494,0.0016003957751323,0.993877861154306,64.0,0.016
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,169,169.0,0.110542893409729,0.0001319831205535,-7.01860459795256e-06,5.309205698722508e-05,504.330078125,,,,,,,,,,,,,
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,170,170.0,0.1107256859540939,0.0001351230858119,2.9695905265914035e-06,5.332823366188677e-05,505.029296875,,,,,,,,,,,,,
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,171,171.0,0.1089420691132545,0.0001335906162438,7.545818911935953e-06,2.520707403164124e-05,505.537109375,,,,,,,,,,,,,
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,172,172.0,0.1104970499873161,0.000134558984115,-1.3607030275863965e-06,4.623115000867983e-05,505.427734375,,,,,,,,,,,,,
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,173,173.0,0.1091829538345336,0.0001346720470394,-1.006169209372132e-05,4.637768142856658e-07,497.828125,,,,,,,,,,,,,
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,174,174.0,0.1107713803648948,0.0001356431537828,-1.0530343615755555e-05,5.757046892540529e-07,501.384765625,0.575,0.575,0.816,0.7817860000000001,588.078125,0.1883643521516854,0.0356829715439594,588.078125,0.9341016024906196,0.0016567246046824,0.994434032252172,64.0,0.016
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,175,175.0,0.1102688312530517,0.0001407560979771,-4.859508645613242e-05,3.106963413301855e-05,506.140625,,,,,,,,,,,,,
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,176,176.0,0.1097207888960838,0.0001384225636513,-5.623191026593588e-06,5.4852170251251664e-05,506.318359375,,,,,,,,,,,,,
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,177,177.0,0.112354040145874,0.0001365086475857,-4.440145365880444e-05,4.193823497189442e-05,507.681640625,,,,,,,,,,,,,
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,178,178.0,0.1153140738606453,0.0001314392474967,-6.105452647453546e-06,2.5352696866320912e-05,510.583984375,,,,,,,,,,,,,
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,179,179.0,0.1161022707819938,0.0001301877602202,2.867292092645357e-05,7.691881364735309e-05,515.205078125,,,,,,,,,,,,,
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,180,180.0,0.1162291392683982,0.0001312884901665,2.07212688319025e-06,4.959697798767593e-05,509.685546875,0.57325,0.57325,0.824,0.7876099999999999,603.078125,0.2021244004201613,0.0371272378682281,603.078125,0.931921149200796,0.0016828558990231,0.9932185271695744,64.0,0.016
