formal_label,run_name,run_id,step,training_global_step,actor_entropy,actor_kl_loss,actor_ppo_kl,actor_pg_loss,train_response_length_mean,val_reward_mean,val_reward_pass1,val_reward_pass8,val_reward_best8_mean,val_aux_response_length_mean,val_token_entropy_mean,val_low_confidence_ratio,val_token_response_length_mean,val_top1_prob_mean,val_eos_prob_mean,val_topk_mass_mean,val_analyzed_samples,val_analyzed_sample_fraction
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,65,65.0,0.1156683638691902,0.0001165594085108,-4.042465693476771e-05,0.0002165135069844,550.91796875,,,,,,,,,,,,,
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,66,66.0,0.1242588236927986,0.0001222000367278,8.117954745534561e-06,0.0003357886171215,556.494140625,0.54475,0.54475,0.798,0.76254,654.734375,0.2177259003982633,0.0408323986349426,654.734375,0.9286426046857732,0.0014609893060957,0.9915791275683152,64.0,0.016
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,67,67.0,0.1128577664494514,0.0001181746025764,1.952722448717025e-05,4.112665010325145e-05,519.9921875,,,,,,,,,,,,,
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,68,68.0,0.1177046597003936,0.000122871981901,5.845227057144075e-05,0.0001363095525448,526.234375,,,,,,,,,,,,,
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,69,69.0,0.1221786141395568,0.0001262409015794,7.160202208700284e-06,0.0001288254907194,527.142578125,,,,,,,,,,,,,
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,70,70.0,0.1186784952878952,0.0001246853279184,-3.441820060118284e-05,0.0002370717911617,537.6328125,,,,,,,,,,,,,
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,71,71.0,0.1157891452312469,0.0001243550391478,5.929529259773858e-05,0.000196699744265,535.5703125,,,,,,,,,,,,,
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,72,72.0,0.1157024875283241,0.0001250419116161,-3.772096121323898e-05,0.0001140292579293,523.61328125,0.55325,0.55325,0.832,0.795832,634.8125,0.2377256715204979,0.0449689869055823,634.8125,0.924263233343682,0.001523917813196,0.98923584071508,64.0,0.016
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,73,73.0,0.1243664845824241,0.0001221905213242,1.9033148149993903e-05,0.0001483176811234,531.26171875,,,,,,,,,,,,,
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,74,74.0,0.1175143122673034,0.0001240072914043,2.437831924373413e-05,0.0001201639370265,527.541015625,,,,,,,,,,,,,
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,75,75.0,0.1108773425221443,0.000131078819308,4.052153025746463e-05,0.0001131607223214,518.69140625,,,,,,,,,,,,,
