formal_label,run_name,run_id,step,training_global_step,actor_entropy,actor_kl_loss,actor_ppo_kl,actor_pg_loss,train_response_length_mean,val_reward_mean,val_reward_pass1,val_reward_pass8,val_reward_best8_mean,val_aux_response_length_mean,val_token_entropy_mean,val_low_confidence_ratio,val_token_response_length_mean,val_top1_prob_mean,val_eos_prob_mean,val_topk_mass_mean,val_analyzed_samples,val_analyzed_sample_fraction
Instruct nominal control condition,instruct_b_reward_shuffle_20260403_002727,36jz6dyl5w510dkl2mff2,23,23.0,0.0592111460864543,2.09511800051132e-05,-1.5731645008010275e-05,4.76924378745025e-06,515.77734375,,,,,,,,,,,,,
Instruct nominal control condition,instruct_b_reward_shuffle_20260403_002727,36jz6dyl5w510dkl2mff2,24,24.0,0.0634168535470962,2.189522832196644e-05,1.7485476905276798e-05,1.0189955901296344e-05,514.38671875,0.67575,0.67575,0.852,0.824444,517.96875,0.2115869059497954,0.0280844645550527,517.96875,0.9552115609239488,0.001911261317462,0.987404789759203,64.0,0.016
Instruct nominal control condition,instruct_b_reward_shuffle_20260403_002727,36jz6dyl5w510dkl2mff2,25,25.0,0.0622789710760116,2.1973141077324957e-05,1.397143534376255e-05,3.801441380346659e-06,515.708984375,,,,,,,,,,,,,
Instruct nominal control condition,instruct_b_reward_shuffle_20260403_002727,36jz6dyl5w510dkl2mff2,26,26.0,0.0613002441823482,2.185446221147913e-05,1.929925721455561e-06,1.2735619748127648e-05,520.6328125,,,,,,,,,,,,,
Instruct nominal control condition,instruct_b_reward_shuffle_20260403_002727,36jz6dyl5w510dkl2mff2,27,27.0,0.0817446336150169,2.368609074565597e-05,3.850393929027973e-05,3.294609450676944e-05,519.185546875,,,,,,,,,,,,,
Instruct nominal control condition,instruct_b_reward_shuffle_20260403_002727,36jz6dyl5w510dkl2mff2,28,28.0,0.0601361095905304,2.288773564629309e-05,3.728470180336396e-05,2.015637255681213e-05,516.171875,,,,,,,,,,,,,
Instruct nominal control condition,instruct_b_reward_shuffle_20260403_002727,36jz6dyl5w510dkl2mff2,29,29.0,0.0602724216878414,2.2751874499959968e-05,2.321147420614178e-05,8.40042866911972e-06,514.234375,,,,,,,,,,,,,
Instruct nominal control condition,instruct_b_reward_shuffle_20260403_002727,36jz6dyl5w510dkl2mff2,30,30.0,0.0716539919376373,2.191817184638012e-05,2.666193163070041e-05,8.775669812166598e-06,515.193359375,0.6905,0.6905,0.858,0.8277060000000002,477.40625,0.1193544246486057,0.0191137003338351,477.40625,0.9647390169959078,0.0020873821994323,0.9958193290137632,64.0,0.016
Instruct nominal control condition,instruct_b_reward_shuffle_20260403_002727,36jz6dyl5w510dkl2mff2,31,31.0,0.0614409670233726,2.320670995104024e-05,-4.8150535302271535e-05,9.225736903317738e-06,513.244140625,,,,,,,,,,,,,
Instruct nominal control condition,instruct_b_reward_shuffle_20260403_002727,36jz6dyl5w510dkl2mff2,32,32.0,0.0595847144722938,2.3231572662041344e-05,4.625016467008081e-05,1.0965048204525374e-05,515.9921875,,,,,,,,,,,,,
Instruct nominal control condition,instruct_b_reward_shuffle_20260403_002727,36jz6dyl5w510dkl2mff2,33,33.0,0.0609668530523777,2.2391348828421087e-05,1.0137592907577542e-05,3.379843292350415e-06,517.796875,,,,,,,,,,,,,
Instruct nominal control condition,instruct_b_reward_shuffle_20260403_002727,36jz6dyl5w510dkl2mff2,34,34.0,0.0618029870092868,2.1377956173296297e-05,1.9145845618684376e-05,0.0,516.4140625,,,,,,,,,,,,,
