step,correctness,token_count,logprob,logprob_min,logprob_max,prob,prob_min,prob_max,entropy,entropy_min,entropy_max,eos_prob,eos_prob_min,eos_prob_max,top1_prob,top1_prob_min,top1_prob_max,topk_mass,topk_mass_min,topk_mass_max
0,correct,18812,-0.28835147586055065,-16.5787296295166,0.0,0.8697611179913962,6.30883505436941e-08,1.0,0.2947896172826971,7.207174856915799e-09,8.218693733215332,4.672937668321018e-05,2.162024598691408e-16,0.44673213362693787,0.905371903019454,0.0748579353094101,1.0,0.9930232339955481,0.2165910303592682,1.000000238418579
0,wrong,85132,-0.7899189887775708,-17.730953216552734,0.0,0.7813442865876514,1.9931723826971393e-08,1.0,0.787990680629352,2.0816320889238682e-11,10.311081886291504,0.0002254551313824788,1.0308324793635831e-19,0.8034057021141052,0.8293210565530014,0.0038320389576256275,1.0,0.9431351927296001,0.017435533925890923,1.0000003576278687
60,correct,38117,-0.23476881379802456,-14.774456977844238,0.0,0.8902184937045654,3.8329650919877167e-07,1.0,0.23243663885624413,6.93049645450472e-11,10.194838523864746,0.00011091501247202496,3.4872613721194976e-19,0.9758396148681641,0.921048911090349,0.015552333556115627,1.0,0.9961453245570931,0.04996538907289505,1.0000003576278687
60,wrong,39953,-0.27777178026519567,-15.45170783996582,0.0,0.8754180953402299,1.9471909240564855e-07,1.0,0.27391247789026346,2.3960780026754946e-09,7.10899543762207,1.6449611372640415e-05,7.769428237535791e-17,0.21511298418045044,0.9105974102283094,0.03699484094977379,1.0,0.9938139465097146,0.17059701681137085,1.000000238418579
120,correct,35479,-0.21368703448344173,-16.024547576904297,0.0,0.8979666944079012,1.0980633646795468e-07,1.0,0.2120144487835465,2.7066966723499064e-11,7.535240173339844,3.819110247690572e-06,2.7702644328231645e-17,0.04568122327327728,0.9268420998336444,0.03925663232803345,1.0,0.9969823700764485,0.1675374060869217,1.0000003576278687
120,wrong,42461,-0.49277196722259997,-17.122011184692383,0.0,0.8459324899450585,3.664418102289346e-08,1.0,0.4864797793559811,3.570934214991439e-09,10.19610595703125,3.907668749987947e-05,5.5408986980982015e-18,0.14251405000686646,0.8825065450473957,0.005882692523300648,1.0,0.9724096713063823,0.023950863629579544,1.0000003576278687
180,correct,37644,-0.18345419988108913,-11.104589462280273,0.0,0.9077494951920703,1.5043125131342094e-05,1.0,0.1850350538222263,3.967426387418982e-11,6.328826904296875,3.96103020066675e-05,1.0514777494000491e-17,0.879477858543396,0.9345093846286272,0.09968207031488419,1.0,0.9980330406398693,0.37833547592163086,1.0000003576278687
180,wrong,47206,-0.2646468032384742,-16.718908309936523,0.0,0.8842975135533642,5.483658327420926e-08,1.0,0.26192813823545014,7.072956109688278e-11,8.506526947021484,9.513228501000047e-05,8.71705759693287e-18,0.9977810978889465,0.915587220543583,0.025723537430167198,1.0,0.9930952642680689,0.10496044158935547,1.000000238418579
