step,training/global_step,training/global_step_timestamp,actor/entropy,actor/entropy_timestamp,actor/kl_loss,actor/kl_loss_timestamp,actor/ppo_kl,actor/ppo_kl_timestamp,actor/pg_loss,actor/pg_loss_timestamp,response_length/mean,response_length/mean_timestamp,val-core/math500/reward/mean@8,val-core/math500/reward/mean@8_timestamp,val-core/math500/reward/pass@1,val-core/math500/reward/pass@1_timestamp,val-core/math500/reward/pass@8,val-core/math500/reward/pass@8_timestamp,val-core/math500/reward/best@8/mean,val-core/math500/reward/best@8/mean_timestamp,val-aux/math500/response_length/mean@8,val-aux/math500/response_length/mean@8_timestamp,val-token/math500/summary/token_entropy_mean,val-token/math500/summary/token_entropy_mean_timestamp,val-token/math500/summary/low_confidence_token_ratio,val-token/math500/summary/low_confidence_token_ratio_timestamp,val-token/math500/summary/response_length_mean,val-token/math500/summary/response_length_mean_timestamp,val-token/math500/summary/top1_prob_mean,val-token/math500/summary/top1_prob_mean_timestamp,val-token/math500/summary/eos_prob_mean,val-token/math500/summary/eos_prob_mean_timestamp,val-token/math500/summary/topk_mass_mean,val-token/math500/summary/topk_mass_mean_timestamp,val-token/math500/summary/analyzed_samples,val-token/math500/summary/analyzed_samples_timestamp,val-token/math500/summary/analyzed_sample_fraction,val-token/math500/summary/analyzed_sample_fraction_timestamp
32,32.0,1775114640000.0,0.1462071388959884,1775114640000.0,6.674745505819146e-05,1775114640000.0,1.925044688588784e-05,1775114640000.0,0.0003329006026433,1775114640000.0,588.13671875,1775114640000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
33,33.0,1775114781000.0,0.1478209346532821,1775114781000.0,6.753588527885768e-05,1775114781000.0,-1.2322831413946744e-05,1775114781000.0,0.0002125075361618,1775114781000.0,587.12109375,1775114781000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
34,34.0,1775114924000.0,0.1456450968980789,1775114924000.0,6.657193716108623e-05,1775114924000.0,5.410033847752515e-05,1775114924000.0,0.0003495845385259,1775114924000.0,595.615234375,1775114924000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
35,35.0,1775115064000.0,0.1470647603273391,1775115064000.0,6.87566180275212e-05,1775115064000.0,-1.63535169539486e-06,1775115064000.0,0.0002115234960911,1775115064000.0,585.201171875,1775115064000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
36,36.0,1775115576000.0,0.1426576077938079,1775115576000.0,6.666449939984886e-05,1775115576000.0,4.52598328013476e-05,1775115576000.0,0.0003694796973832,1775115576000.0,593.453125,1775115576000.0,0.5275,1775115576000.0,0.5275,1775115576000.0,0.82,1775115576000.0,0.7793340000000001,1775115576000.0,592.3125,1775115576000.0,0.2409663868061133,1775115576000.0,0.0457950828321198,1775115576000.0,592.3125,1775115576000.0,0.920971326917564,1775115576000.0,0.0015863223031993,1775115576000.0,0.9904216493850294,1775115576000.0,64.0,1775115576000.0,0.016,1775115576000.0
37,37.0,1775115721000.0,0.1449586749076843,1775115721000.0,7.006323685487814e-05,1775115721000.0,-3.647282821139797e-05,1775115721000.0,0.0003529483246893,1775115721000.0,601.68359375,1775115722000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
38,38.0,1775115865000.0,0.151264876127243,1775115865000.0,7.339127364502929e-05,1775115865000.0,-1.4449273703753818e-05,1775115865000.0,0.0004031142161693,1775115865000.0,599.1796875,1775115865000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
39,39.0,1775116005000.0,0.1570164114236831,1775116005000.0,7.509890944135122e-05,1775116005000.0,4.3315491323525634e-05,1775116005000.0,0.000243452559971,1775116005000.0,579.72265625,1775116005000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
40,40.0,1775116144000.0,0.1477213948965072,1775116144000.0,7.32175838820126e-05,1775116144000.0,2.1442020248674257e-05,1775116144000.0,0.0003380975203981,1775116144000.0,593.63671875,1775116144000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
41,41.0,1775116281000.0,0.1391234397888183,1775116281000.0,7.247391790343727e-05,1775116281000.0,-4.416575606480677e-05,1775116281000.0,0.0003694883716889,1775116281000.0,579.265625,1775116281000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
42,42.0,1775116789000.0,0.1402892917394638,1775116789000.0,7.810216512638135e-05,1775116789000.0,-2.102011359209066e-05,1775116789000.0,0.00026963334642,1775116789000.0,578.802734375,1775116789000.0,0.52775,1775116789000.0,0.52775,1775116789000.0,0.808,1775116789000.0,0.764668,1775116789000.0,569.609375,1775116789000.0,0.2092851495697017,1775116789000.0,0.0394733232752708,1775116789000.0,569.609375,1775116789000.0,0.92823248332035,1775116789000.0,0.0016574898128358,1775116789000.0,0.9936471451720228,1775116789000.0,64.0,1775116789000.0,0.016,1775116789000.0
43,43.0,1775116926000.0,0.1331258416175842,1775116926000.0,7.762032976188493e-05,1775116926000.0,4.167591109549562e-05,1775116926000.0,0.0002903187441916,1775116926000.0,561.671875,1775116926000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
44,44.0,1775117066000.0,0.1393700838088989,1775117066000.0,7.833995802286609e-05,1775117066000.0,1.32412123807768e-05,1775117066000.0,0.0003344212818774,1775117066000.0,576.896484375,1775117066000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
45,45.0,1775117207000.0,0.1396930664777755,1775117207000.0,7.989940282726593e-05,1775117207000.0,4.119297813609535e-05,1775117207000.0,0.0003131807134195,1775117207000.0,586.9140625,1775117207000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
46,46.0,1775117344000.0,0.1370116025209427,1775117344000.0,7.636334736815797e-05,1775117344000.0,7.106532146750055e-06,1775117344000.0,0.000242107988015,1775117344000.0,564.5546875,1775117344000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
47,47.0,1775117481000.0,0.1311030834913253,1775117481000.0,8.28685614280289e-05,1775117481000.0,2.0801144184900977e-05,1775117481000.0,0.0002576150964159,1775117481000.0,564.28515625,1775117481000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
48,48.0,1775117987000.0,0.1366739869117736,1775117987000.0,8.542235107000806e-05,1775117987000.0,1.0800873428751244e-05,1775117987000.0,0.0003133101999992,1775117987000.0,568.392578125,1775117987000.0,0.53175,1775117987000.0,0.53175,1775117987000.0,0.806,1775117987000.0,0.7674399999999999,1775117987000.0,639.734375,1775117987000.0,0.2274260235249703,1775117987000.0,0.0426202281220233,1775117987000.0,639.734375,1775117987000.0,0.925812683075654,1775117987000.0,0.0014540942086694,1775117987000.0,0.990811763806566,1775117987000.0,64.0,1775117987000.0,0.016,1775117987000.0
49,49.0,1775118126000.0,0.1415953487157821,1775118126000.0,8.451740445281075e-05,1775118126000.0,9.290513514947918e-06,1775118126000.0,0.0002813949013216,1775118126000.0,579.796875,1775118126000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
50,50.0,1775118265000.0,0.1358945816755294,1775118265000.0,8.346365719091864e-05,1775118265000.0,3.704417137795346e-05,1775118265000.0,0.0003277203049947,1775118265000.0,560.525390625,1775118265000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
51,51.0,1775118403000.0,0.1241678968071937,1775118403000.0,8.5996969303892e-05,1775118403000.0,1.3666217706820303e-05,1775118403000.0,0.0001969819759324,1775118403000.0,552.34765625,1775118403000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
52,52.0,1775118541000.0,0.1218307837843895,1775118541000.0,8.626672034495186e-05,1775118541000.0,-1.7838400406589017e-05,1775118541000.0,6.108410798333352e-05,1775118541000.0,534.748046875,1775118541000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
53,53.0,1775118679000.0,0.1357319951057434,1775118679000.0,8.364458011556053e-05,1775118679000.0,-1.816212427119268e-05,1775118679000.0,0.0003069201293328,1775118679000.0,561.931640625,1775118679000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
54,54.0,1775119168000.0,0.1285600215196609,1775119168000.0,8.92614132155245e-05,1775119168000.0,-1.557594208034807e-05,1775119168000.0,0.0001701253468127,1775119168000.0,546.92578125,1775119168000.0,0.53975,1775119168000.0,0.53975,1775119168000.0,0.82,1775119168000.0,0.7786020000000001,1775119168000.0,524.203125,1775119168000.0,0.1989999726943676,1775119168000.0,0.0371695132492771,1775119168000.0,524.203125,1775119168000.0,0.9323756164998324,1775119168000.0,0.0019294900417748,1775119168000.0,0.9938273841057198,1775119168000.0,64.0,1775119168000.0,0.016,1775119168000.0
55,55.0,1775119305000.0,0.1249545961618423,1775119305000.0,8.831562418265548e-05,1775119305000.0,5.3270539867478206e-05,1775119305000.0,0.0001727710296108,1775119305000.0,544.099609375,1775119305000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
56,56.0,1775119446000.0,0.1286934316158294,1775119446000.0,9.142215387925036e-05,1775119446000.0,4.623312816587344e-05,1775119446000.0,0.0002549240198277,1775119446000.0,553.53125,1775119446000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
57,57.0,1775119581000.0,0.1349450945854187,1775119581000.0,9.051072753152312e-05,1775119581000.0,-1.2086946811401544e-05,1775119581000.0,0.0002155867050532,1775119581000.0,548.134765625,1775119581000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
58,58.0,1775119721000.0,0.1330255568027496,1775119721000.0,9.34234143841195e-05,1775119721000.0,3.37721419132464e-05,1775119721000.0,0.000239658747887,1775119721000.0,547.7890625,1775119721000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
59,59.0,1775119861000.0,0.1291608363389969,1775119861000.0,9.305395457204212e-05,1775119861000.0,5.461121675320868e-05,1775119861000.0,0.0002577510304035,1775119861000.0,552.5,1775119861000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
60,60.0,1775120363000.0,0.1269072443246841,1775120363000.0,9.271696669799212e-05,1775120363000.0,-1.0511924521949825e-06,1775120363000.0,0.0003098948791375,1775120363000.0,554.0859375,1775120363000.0,0.54675,1775120363000.0,0.54675,1775120363000.0,0.818,1775120363000.0,0.779678,1775120363000.0,572.609375,1775120363000.0,0.2254728163255104,1775120363000.0,0.0424318498103528,1775120363000.0,572.609375,1775120363000.0,0.9254623805724846,1775120363000.0,0.0016506012574065,1775120363000.0,0.9911841402067624,1775120363000.0,64.0,1775120363000.0,0.016,1775120363000.0
61,61.0,1775120502000.0,0.1321625262498855,1775120502000.0,9.76533389049905e-05,1775120502000.0,6.640213400443962e-05,1775120502000.0,0.0002147998357031,1775120502000.0,544.740234375,1775120502000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
62,62.0,1775120639000.0,0.1215766966342926,1775120639000.0,8.7211218371408e-05,1775120639000.0,-4.279024098963191e-05,1775120639000.0,0.0001377599446641,1775120639000.0,538.4453125,1775120639000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
63,63.0,1775120779000.0,0.1312102526426315,1775120779000.0,9.308719869238756e-05,1775120779000.0,1.5748791494907266e-05,1775120779000.0,0.0003443599334786,1775120779000.0,563.65234375,1775120779000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
64,64.0,1775120916000.0,0.134137749671936,1775120916000.0,9.20812509832558e-05,1775120916000.0,-3.672145899313861e-05,1775120916000.0,0.0001489600017521,1775120916000.0,540.708984375,1775120916000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
65,65.0,1775121056000.0,0.1411355435848236,1775121056000.0,8.622854864626106e-05,1775121056000.0,6.193331273651737e-05,1775121056000.0,0.0003991666071669,1775121056000.0,572.849609375,1775121056000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
66,66.0,1775121564000.0,0.1235056668519973,1775121564000.0,8.973435991777023e-05,1775121564000.0,2.2949906970382017e-05,1775121564000.0,0.0001436692809875,1775121564000.0,541.376953125,1775121564000.0,0.54875,1775121564000.0,0.54875,1775121564000.0,0.82,1775121564000.0,0.779848,1775121564000.0,604.71875,1775121564000.0,0.1686932329835586,1775121564000.0,0.0299209343186398,1775121564000.0,604.71875,1775121564000.0,0.9409876863788028,1775121564000.0,0.0015632792103177,1775121564000.0,0.995686661026027,1775121564000.0,64.0,1775121564000.0,0.016,1775121564000.0
67,67.0,1775121702000.0,0.127920851111412,1775121702000.0,9.182017244313556e-05,1775121702000.0,2.242597430424098e-06,1775121702000.0,0.0001829906950661,1775121702000.0,545.03515625,1775121702000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
68,68.0,1775121839000.0,0.1249688416719436,1775121839000.0,9.051846643615136e-05,1775121839000.0,1.0840984085547234e-05,1775121839000.0,0.000160915376,1775121839000.0,540.21875,1775121839000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
69,69.0,1775121977000.0,0.1245996803045272,1775121977000.0,9.588945364669144e-05,1775121977000.0,3.330188051611782e-05,1775121977000.0,0.0001731609227135,1775121977000.0,546.169921875,1775121977000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
70,70.0,1775122113000.0,0.1199835166335106,1775122113000.0,9.910920914535382e-05,1775122113000.0,-2.8293046678840028e-05,1775122113000.0,0.0002054903525277,1775122113000.0,546.109375,1775122114000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
71,71.0,1775122251000.0,0.1223644018173217,1775122251000.0,9.672004519245549e-05,1775122251000.0,3.702092679702673e-05,1775122251000.0,0.000200666816454,1775122251000.0,538.08984375,1775122251000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
72,72.0,1775122762000.0,0.1187532320618629,1775122762000.0,9.37231615409928e-05,1775122762000.0,1.2771352366769406e-06,1775122762000.0,6.873619895486627e-05,1775122762000.0,528.69140625,1775122762000.0,0.55375,1775122762000.0,0.55375,1775122762000.0,0.816,1775122762000.0,0.78205,1775122762000.0,605.3125,1775122762000.0,0.3058050244754285,1775122762000.0,0.0553175012906556,1775122762000.0,605.3125,1775122762000.0,0.915301459710747,1775122762000.0,0.0016152912070923,1775122762000.0,0.982531833993324,1775122762000.0,64.0,1775122762000.0,0.016,1775122762000.0
73,73.0,1775122900000.0,0.146206259727478,1775122900000.0,8.896909810118814e-05,1775122900000.0,-3.596025294760885e-06,1775122900000.0,0.000206956279726,1775122900000.0,542.640625,1775122900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
74,74.0,1775123041000.0,0.1220637336373329,1775123041000.0,9.201097057598416e-05,1775123041000.0,1.1971679442890348e-05,1775123041000.0,0.0002013236389757,1775123041000.0,549.734375,1775123041000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
75,75.0,1775123176000.0,0.1194514408707618,1775123176000.0,9.834707287836864e-05,1775123176000.0,4.932385494194058e-05,1775123176000.0,0.0001124222962971,1775123176000.0,533.013671875,1775123176000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
76,76.0,1775123313000.0,0.1191859543323516,1775123313000.0,9.182455274014956e-05,1775123313000.0,4.2981372257999695e-05,1775123313000.0,0.0001459654731661,1775123313000.0,535.224609375,1775123313000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
77,77.0,1775123452000.0,0.1156583875417709,1775123452000.0,9.662664056975244e-05,1775123452000.0,-2.129327575772777e-05,1775123452000.0,0.0001340061262453,1775123452000.0,543.177734375,1775123452000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
78,78.0,1775123951000.0,0.1110707893967628,1775123951000.0,9.899324267337306e-05,1775123951000.0,2.55803946171973e-05,1775123951000.0,-4.4010266719851643e-07,1775123951000.0,515.060546875,1775123951000.0,0.55525,1775123951000.0,0.55525,1775123951000.0,0.824,1775123951000.0,0.7877799999999999,1775123951000.0,591.296875,1775123951000.0,0.2590920115879316,1775123951000.0,0.0485690880744127,1775123951000.0,591.296875,1775123951000.0,0.9193621512633456,1775123951000.0,0.0016966790400251,1775123951000.0,0.988187577978166,1775123951000.0,64.0,1775123951000.0,0.016,1775123951000.0
79,79.0,1775124089000.0,0.1157062277197837,1775124089000.0,8.92975605992774e-05,1775124089000.0,2.686410106989001e-05,1775124089000.0,0.0002158770294045,1775124089000.0,542.912109375,1775124089000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
80,80.0,1775124230000.0,0.1219914406538009,1775124230000.0,9.527781838869488e-05,1775124230000.0,-7.977014078563993e-06,1775124230000.0,0.000163734635862,1775124230000.0,533.91796875,1775124230000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
81,81.0,1775124368000.0,0.1135697811841964,1775124368000.0,9.516743321569264e-05,1775124368000.0,1.6331461026197758e-05,1775124368000.0,0.0001623952648515,1775124368000.0,534.216796875,1775124368000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
